otime lon lat depth mag quality hypo_evt_no rmse Herr Verr depth_FSL
735778.385653472 -114.319333333333 44.5783333333333 5 0 D 200455 0.3 2.7 27.6 4.657
735778.386146412 -114.224833333333 44.6101666666667 5 0 D 200456 0.13 2.9 16.3 4.654
735778.663963079 -113.6125 44.8758333333333 5 0 D 200457 3.43 99 99 4.683
735778.724849306 -114.234666666667 44.5565 5 0 C 200458 0.04 0.6 13 4.657
735779.069031482 -114.213 44.5763333333333 5 0 C 200459 0.1 0.4 15.2 4.657
735779.105093634 -114.0985 44.3928333333333 5 0 D 200460 0.11 1.6 15.7 4.682
735779.130407292 -114.283833333333 44.5838333333333 5 0 D 200461 0.21 1.9 21.8 4.657
735779.302926852 -112.704666666667 44.7746666666667 5 0 D 200462 0.22 0.7 22.2 4.711
735779.308619444 -114.237 44.5496666666667 5 0 C 200463 0.06 0.6 13.4 4.657
735779.412017477 -112.6435 44.7831666666667 5 0 C 200464 0.1 1 15.2 4.724
735779.472509259 -114.274 44.5948333333333 5 0 D 200465 0.03 1.5 12.7 4.654
735779.47590787 -112.661 44.77 5 0 C 200466 0.34 0.7 30.9 4.713
735779.536435185 -111.6065 46.3618333333333 19.54 0 D 200467 0.24 15.3 18 17.743
735779.60707419 -113.863333333333 44.0418333333333 5 0 D 200468 0.14 0.6 17.1 4.686
735779.623416551 -114.27 44.5955 5 0 D 200469 0.06 1.7 13.4 4.654
735779.85129294 -114.2695 44.5448333333333 5 0 D 200470 0.09 2.4 14.5 4.665
735779.994621412 -112.612666666667 44.789 5 0 D 200471 0.11 1.8 15.3 4.699
735780.210656366 -114.2415 44.561 5 0 C 200472 0.05 0.5 13.2 4.657
735780.212879861 -113.457666666667 44.7538333333333 5 0 D 200473 1.3 29.4 99 4.657
735780.22490787 -114.154833333333 44.1923333333333 5 0 D 200474 2.3 18.3 99 4.66
735780.271538657 -114.2965 44.5666666666667 5 0 D 200475 0.11 1.4 15.5 4.658
735780.271548264 -114.254833333333 44.554 4.49 0 D 200476 0.36 2.1 4.5 4.293
735780.292939815 -114.239333333333 44.5598333333333 5 0 C 200477 0.06 0.5 13.4 4.657
735780.395711574 -114.290666666667 44.562 5 0 D 200478 0.17 1.9 19 4.657
735780.399481829 -114.315 44.5683333333333 5 0 D 200479 0.09 1.4 14.4 4.657
735780.399489236 -114.297666666667 44.5575 5 0 D 200480 0.27 3.1 25.7 4.718
735780.455531944 -112.517833333333 44.774 5 0 D 200481 0.01 3 12.5 4.72
735780.487351273 -113.8915 44.562 5 0 D 200482 1.43 6.9 99 4.672
735780.622184259 -114.545 44.1495 5 0 D 200483 0.14 1.9 17.1 4.672
735780.622173611 -114.580666666667 44.0595 5 0 D 200484 0.01 2 12.5 4.667
735781.113966782 -114.2495 44.5493333333333 5 0 D 200001 0.07 1.1 13.8 4.67
735781.114078472 -113.172666666667 44.8111666666667 5 0 D 200002 5.03 53.8 99 4.704
735781.149307523 -114.292666666667 44.5795 5 0 D 200003 0.25 2.1 24.1 4.657
735781.197156597 -114.517166666667 45.0963333333333 5 0 D 200004 0 2.4 12.5 4.664
735781.19807963 -114.255833333333 44.5606666666667 5 0 D 200005 4.1 99 99 4.662
735781.248956481 -114.289166666667 44.5945 5 0 D 200006 0.13 1.5 16.4 4.657
735781.297178125 -114.236333333333 44.5521666666667 5 0 C 200007 0.04 0.6 13 4.657
735781.313831482 -114.148833333333 45.4658333333333 5 0 D 200008 0.24 2.9 23.3 4.657
735781.313799537 -111.194333333333 44.6893333333333 0.01 0 D 200009 0.25 10.7 6.4 0.164
735781.325523148 -114.239166666667 44.5593333333333 5 0 C 200010 0.06 0.5 13.4 4.657
735781.471741088 -114.2275 44.5573333333333 5 0 D 200011 0.08 1.1 14.3 4.673
735781.471748148 -114.162 44.5618333333333 0.27 0 D 200012 0.08 3.5 2.1 0.4
735781.552539815 -114.2465 44.5758333333333 5 0 C 200013 0.06 0.6 13.3 4.657
735781.762660995 -114.589166666667 44.5971666666667 5 0 D 200014 0.09 5.9 14.5 4.654
735781.762626505 -114.325 43.9671666666667 5 0 D 200015 0.94 6.2 79.6 4.664
735781.763016204 -113.819166666667 44.6946666666667 5 0 D 200016 0.02 1.6 12.6 4.656
735781.849212847 -111.0115 44.5181666666667 5 0 D 200017 0.07 1.8 14 4.717
735781.852921875 -110.991833333333 44.5186666666667 5 0 D 200018 0.05 1.3 13.3 4.717
735781.85669294 -114.236166666667 44.5498333333333 5 0 D 200019 0.04 1.2 12.9 4.676
735781.880055208 -114.585666666667 44.6006666666667 5 0 D 200020 0.07 1.6 13.7 4.672
735781.919329861 -113.849333333333 44.9933333333333 5 0 D 200021 3.97 66.3 99 4.696
735781.926843056 -114.2385 44.561 5 0 C 200022 0.06 0.4 13.5 4.657
735782.061407986 -114.239 44.5623333333333 5 0 C 200023 0.09 0.5 14.5 4.665
735782.099704282 -114.317166666667 44.552 5 0 D 200024 0.1 1.3 15 4.658
735782.099717593 -114.217166666667 44.5486666666667 5 0 D 200025 0.09 1 14.4 4.703
735782.101788079 -114.2885 44.5653333333333 5 0 D 200026 0.56 5.6 48.6 4.657
735782.101807292 -114.209833333333 44.5406666666667 5 0 D 200027 0.15 16.8 17.4 4.703
735782.103163773 -114.24 44.5498333333333 5 0 D 200028 0.05 0.7 13.1 4.657
735782.11588912 -114.589833333333 44.5896666666667 5 0 D 200029 0.05 1.6 13.2 4.657
735782.11646794 -114.241666666667 44.555 5 0 C 200030 0.15 0.7 17.9 4.664
735782.116480324 -114.1685 44.5435 0.02 0 D 200031 0.21 3.6 3 0.204
735782.118335185 -114.1255 44.2651666666667 5 0 D 200032 1.63 12.3 99 4.675
735782.469066319 -114.275333333333 44.598 5 0 D 200033 0.05 1.4 13.3 4.665
735782.479474653 -114.226 44.6021666666667 5 0 D 200034 0.14 2.1 17.1 4.665
735782.500254051 -114.595 44.6201666666667 5 0 D 200035 0.08 2.4 14.1 4.665
735782.671764468 -114.245 44.552 5 0 D 200036 0.08 0.7 14.2 4.672
735782.740912153 -114.589333333333 44.5875 5 0 D 200037 0.1 1.1 15 4.687
735782.889836921 -114.284 44.6003333333333 5 0 D 200038 0.03 0.8 12.8 4.68
735783.049760764 -114.2765 44.5523333333333 5 0 D 200039 0.01 2.1 12.5 4.662
735783.05802963 -114.081 44.6043333333333 5 0 D 200040 0.55 2.7 47.5 4.68
735783.058045023 -114.204666666667 44.5893333333333 5 0 D 200041 0.06 8.3 13.6 4.703
735783.058072454 -114.113333333333 44.5405 9.28 0 D 200042 0.01 3.5 1.8 8.507
735783.119182986 -112.669166666667 44.7453333333333 5 0 C 200043 0.31 0.9 29 4.728
735783.224114931 -113.529 44.7566666666667 5 0 D 200044 4.67 99 99 4.696
735783.262293056 -112.6935 44.724 5 0 C 200045 0.08 0.6 14 4.716
735783.26231331 -112.7725 44.6103333333333 5 0 D 200046 0.12 1.9 16 4.655
735783.299488542 -114.236666666667 44.5591666666667 5 0 C 200047 0.05 0.5 13.2 4.657
735783.395056134 -113.5015 44.6183333333333 5 0 D 200048 2.5 11.7 99 4.69
735783.423274884 -114.912833333333 44.932 16.78 0 D 200049 0.08 7.8 9.4 15.335
735783.4365125 -114.2805 44.6033333333333 5 0 D 200050 0.04 1.5 12.8 4.657
735783.497094329 -112.6845 44.7556666666667 5 0 D 200051 0.69 1.7 58.9 4.697
735783.578479167 -114.46 44.4685 5 0 D 200052 0.03 1.4 12.8 4.67
735783.595491204 -114.227 44.591 5 0 C 200053 0.11 0.6 15.5 4.69
735783.604241551 -114.315666666667 44.5561666666667 5 0 D 200054 0.35 1.5 31.6 4.682
735783.719276852 -112.646833333333 41.9746666666667 0.82 0 C 200055 0.08 1.8 1.1 0.876
735783.777997338 -114.4725 44.4781666666667 5 0 D 200056 0.13 1.1 16.4 4.682
735783.794142708 -112.371166666667 46.2281666666667 3.91 0 D 200057 0.04 8.2 3.5 3.751
735784.150599421 -114.302166666667 44.589 5 0 D 200058 0.18 0.9 19.7 4.676
735784.150618287 -114.191666666667 44.5506666666667 5 0 D 200059 0.2 1.7 20.6 4.734
735784.218345255 -114.172833333333 44.4918333333333 5 0 D 200060 0.99 10.6 83.3 4.696
735784.328822106 -114.470333333333 44.47 5 0 D 200061 0 1.3 12.5 4.662
735784.359742824 -114.303833333333 44.5883333333333 5 0 D 200062 0.18 0.9 19.5 4.676
735784.36811713 -113.143666666667 44.8306666666667 5 0 D 200063 0.41 2.9 36 4.716
735784.371666088 -114.238166666667 44.5623333333333 5 0 C 200064 0.06 0.5 13.4 4.657
735784.399654167 -114.286333333333 44.5685 5 0 D 200065 0.25 2.4 24.4 4.657
735784.604813657 -114.236666666667 44.5616666666667 5 0 C 200066 0.06 0.5 13.6 4.657
735784.631292477 -114.303333333333 44.586 5 0 D 200067 0.2 1.2 21.2 4.682
735784.840535532 -114.279 44.5438333333333 5 0 D 200068 0.02 2.1 12.6 4.665
735784.850068519 -114.420666666667 44.4628333333333 5 0 D 200069 0.03 1.4 12.7 4.662
735784.850180208 -113.996833333333 44.6245 5 0 D 200070 0.52 45.3 45.5 4.696
735785.359467245 -111.852166666667 43.5743333333333 5 0 D 200071 0.04 1.6 13 4.663
735785.565499074 -112.6645 44.7631666666667 5 0 C 200072 0.46 1 40 4.716
735785.616655556 -112.672166666667 44.7453333333333 5 0 C 200073 0.36 0.9 32.3 4.716
735785.616660301 -112.680333333333 44.6803333333333 5 0 D 200074 0.32 2.5 29.4 4.655
735785.657242593 -113.250666666667 44.3355 5 0 D 200075 0.13 2.3 16.6 4.684
735785.69125 -114.281 44.602 5 0 D 200076 0.08 0.8 14 4.686
735785.694807176 -114.234333333333 44.7783333333333 5 0 C 200077 0.12 1.4 16.2 4.686
735785.837523958 -114.295166666667 44.5991666666667 5 0 D 200078 0.19 1.2 20.3 4.682
735785.837995833 -114.147333333333 44.6403333333333 5 0 D 200079 0.09 0.6 14.5 4.705
735785.843446065 -114.283 44.6016666666667 5 0 D 200080 0.09 1.5 14.7 4.657
735785.883131018 -112.719666666667 44.7085 5 0 D 200081 0.07 0.7 13.7 4.735
735785.90513669 -112.722833333333 44.7078333333333 5 0 C 200082 0.12 0.6 16 4.716
735786.250185417 -114.237666666667 44.561 5 0 C 200083 0.06 0.5 13.3 4.657
735786.250317014 -114.318333333333 44.5955 5 0 D 200084 0.27 2.5 25.5 4.657
735786.365117361 -114.557833333333 44.499 5 0 D 200085 0.1 1.1 15.1 4.682
735786.429507755 -114.2925 44.5878333333333 5 0 D 200086 0.18 1.1 19.7 4.682
735786.649962847 -112.739833333333 44.6051666666667 5 0 C 200087 0.22 0.4 22.4 4.721
735786.656975579 -114.499666666667 44.263 3.67 0 D 200088 2.72 77.8 61.3 3.458
735786.658212616 -110.7945 44.7316666666667 5 0 D 200089 0.08 1.5 14.2 4.717
735786.659395139 -110.799666666667 44.6873333333333 5 0 D 200090 0.07 1.9 13.9 4.717
735786.662559954 -114.350166666667 45.2653333333333 5 0 D 200091 1.57 28.8 17.5 4.732
735786.662683333 -112.8905 42.2743333333333 5 0 D 200092 1.19 19.2 31.6 4.655
735786.669005208 -117.611333333333 43.8721666666667 5 0 D 200093 0.51 16.8 31.6 4.66
735786.771262153 -114.274833333333 44.5753333333333 5 0 D 200094 0.18 2.3 19.7 4.7
735786.785171065 -114.2745 44.8336666666667 5 0 D 200095 0.19 1.4 20.2 4.682
735786.940212153 -112.786166666667 44.6011666666667 5 0 C 200096 0.33 1.8 30.1 4.719
735786.96378831 -114.210833333333 44.587 5 0 C 200097 0.15 0.5 17.5 4.69
735787.093579398 -114.218833333333 44.5646666666667 5 0 C 200098 0.13 0.5 16.4 4.682
735787.247414005 -114.539 44.115 5 0 D 200099 0.3 1.5 27.6 4.664
735787.247422222 -114.547 44.005 5 0 D 200100 0.37 6.3 33.4 4.645
735787.284423148 -114.1815 44.471 5 0 D 200101 2.36 99 99 4.662
735787.37838831 -114.2815 44.599 5 0 D 200102 0.07 0.9 13.7 4.686
735787.38787037 -115.061166666667 44.2968333333333 5 0 D 200103 0.09 1.2 14.8 4.69
735787.747254282 -112.592166666667 45.1656666666667 5 0 D 200104 0.02 1.9 12.6 4.724
735787.794929051 -112.4485 46.329 3.46 0 D 200105 0.17 11.3 10.1 3.364
735787.837743519 -115.2945 44.6718333333333 15.64 0 D 200106 1.28 62.1 77 14.308
735787.966213542 -114.551333333333 44.2855 1.4 0 C 200107 0.22 1.4 1.7 1.446
735788.122525231 -111.621833333333 44.9223333333333 5 0 D 200108 0.19 2.7 20.3 4.697
735788.133583333 -114.238 44.5571666666667 5 0 D 200109 0.11 0.9 15.7 4.665
735788.184641088 -114.302166666667 44.5693333333333 5 0 D 200110 0.24 1 23.4 4.682
735788.184699074 -113.524666666667 44.785 5 0 D 200111 2.49 17.7 99 4.719
735788.248515162 -114.0505 44.656 5 0 D 200112 1.12 9 94.4 4.67
735788.248464468 -114.464 44.1378333333333 5 0 D 200113 0.07 1.7 13.8 4.734
735788.329207292 -114.0415 44.5056666666667 5 0 D 200114 1.79 7 99 4.681
735788.404675463 -114.8765 44.671 5 0 D 200115 0.08 6.6 14.1 4.665
735788.662716319 -111.595166666667 44.9656666666667 4.59 0 D 200116 0.82 45.5 53 4.298
735788.878334144 -112.7025 44.7418333333333 5 0 C 200117 0.26 1.3 24.7 4.713
735788.878329398 -112.696 44.7971666666667 5 0 D 200118 0.31 1 29 4.711
735788.991560532 -113.551 45.2946666666667 5 0 D 200119 2.68 21.6 20.2 4.695
735788.994436227 -112.674833333333 44.864 5 0 D 200120 0.09 0.9 14.7 4.715
735789.004420602 -111.7045 44.9165 5 0 D 200121 0.4 2.7 35.9 4.717
735789.052477431 -111.6805 44.9331666666667 5 0 D 200122 0.11 1.3 15.3 4.706
735789.067739005 -114.312666666667 44.5606666666667 5 0 D 200123 0.35 1.7 31.5 4.682
735789.117434259 -111.816166666667 44.886 0.06 0 D 200124 0.46 4 2.9 0.211
735789.122489699 -111.697333333333 44.9238333333333 5 0 D 200125 0.14 2.2 17.3 4.718
735789.122511458 -111.845 44.8845 5 0 D 200126 0.03 1.4 12.7 4.718
735789.125665278 -111.741666666667 44.9293333333333 5 0 D 200127 0.06 1.5 13.4 4.724
735789.133755324 -112.756 46.9531666666667 5 0 D 200128 3.6 80.6 31.6 4.717
735789.134100231 -111.712666666667 44.9071666666667 5 0 D 200129 0.15 1.1 17.7 4.697
735789.147041782 -111.792166666667 44.9168333333333 5 0 D 200130 0.23 2.2 22.9 4.699
735789.147101968 -112.220666666667 45.1671666666667 5 0 D 200131 1.44 23.8 6.4 4.688
735789.150099421 -111.8175 44.9173333333333 1.35 0 C 200132 0.1 1.8 2.5 1.417
735789.152133912 -111.720833333333 44.9291666666667 5 0 D 200133 0.1 1.5 15 4.718
735789.184543634 -114.238333333333 44.55 5 0 D 200134 0.11 1.1 15.4 4.665
735789.23189213 -114.238333333333 44.5666666666667 5 0 C 200135 0.05 0.5 13.2 4.657
735789.23189838 -114.138666666667 44.6371666666667 5 0 D 200136 0.25 5.1 24.5 4.719
735789.243546528 -115.813833333333 44.8086666666667 5 0 D 200137 0.12 2.3 16.2 4.75
735789.363263889 -114.402666666667 44.4698333333333 5 0 D 200138 0.12 1.5 16.1 4.665
735789.481316551 -114.117166666667 44.309 5 0 D 200139 0.08 1 14.2 4.664
735789.481319213 -114.134333333333 44.306 5 0 D 200140 0.21 1.7 21.8 4.724
735789.505708449 -114.124666666667 44.302 5 0 D 200141 0.02 1.3 12.7 4.67
735789.575133218 -114.320166666667 44.5601666666667 5 0 D 200142 0.32 1.7 29.7 4.68
735789.575470023 -114.322 44.5721666666667 5 0 D 200143 0.26 1.3 24.7 4.68
735789.648453704 -114.3065 44.5773333333333 5 0 D 200144 0.27 1.4 25.7 4.682
735789.657714468 -114.651833333333 44.6175 5 0 D 200145 0.11 1.5 15.3 4.686
735789.666940278 -114.1155 44.5343333333333 5 0 D 200146 0.22 1.1 21.9 4.67
735789.727079977 -114.249666666667 44.5426666666667 5 0 D 200147 0.05 1.9 13.3 4.657
735789.794212732 -112.2715 45.6056666666667 5 0 D 200148 1.42 18.1 99 4.725
735789.794111921 -112.304166666667 46.2528333333333 20.37 0 D 200149 0.18 9.9 10.1 18.55
735789.844726852 -111.738 44.9285 5 0 D 200150 0.09 1.6 14.5 4.724
735789.844641667 -110.85 44.8225 27.61 0 D 200151 2.49 57.6 59.6 25.067
735789.848766782 -111.747833333333 44.9293333333333 5 0 D 200152 0.02 1.9 12.6 4.724
735789.933051273 -115.309 44.3121666666667 0.02 0 D 200153 0.25 4.4 4.5 0.236
735790.005220602 -114.601833333333 44.1065 5 0 D 200154 0.17 1.9 19 4.69
735790.066577199 -114.301 44.5635 5 0 D 200155 0.3 1.3 27.6 4.682
735790.066661111 -113.759166666667 44.4948333333333 5 0 D 200156 1.32 8 99 4.705
735790.279957986 -114.306666666667 44.5788333333333 5 0 D 200157 0.25 1.4 24.4 4.68
735790.284437384 -114.113166666667 44.321 5 0 D 200158 0.13 1.9 16.3 4.694
735790.300665393 -113.999 45.0056666666667 5 0 D 200159 0.07 1.5 13.8 4.689
735790.414225 -114.239666666667 44.555 5 0 C 200160 0.09 0.7 14.4 4.657
735790.419746644 -114.309666666667 44.5858333333333 5 0 D 200161 0.28 2.6 26.2 4.657
735790.450283333 -114.330833333333 44.5378333333333 5 0 D 200162 3.55 99 99 4.654
735790.474305324 -114.126166666667 44.3131666666667 5 0 D 200163 0.14 1.4 17.4 4.688
735790.474309375 -114.116833333333 44.3063333333333 4.06 0 D 200164 0.37 1.8 4.5 3.802
735790.611078819 -113.916833333333 44.6238333333333 5 0 D 200165 0.27 6.8 25.6 4.689
735790.700195949 -114.2435 44.5548333333333 5 0 C 200166 0.05 0.8 13.1 4.656
735790.700191435 -114.283666666667 44.5503333333333 5 0 D 200167 0.09 2 14.4 4.711
735790.700217824 -114.103166666667 44.5711666666667 1 0 C 200168 0.05 1.7 3.1 1.057
735790.750961806 -114.249166666667 44.5533333333333 5 0 C 200169 0.07 1.1 13.6 4.67
735790.750970949 -114.214833333333 44.5351666666667 3.23 0 D 200170 0.39 1.5 4.5 3.158
735790.752639583 -114.305666666667 44.5506666666667 5 0 D 200171 0.19 1.5 20.4 4.68
735790.792227778 -114.734333333333 43.6915 0.62 0 D 200172 2.91 45.2 66.1 0.721
735790.883764815 -114.255666666667 44.5613333333333 5 0 D 200173 0.12 2.5 15.8 4.711
735791.237487037 -114.238 44.5506666666667 5 0 C 200174 0.06 0.7 13.5 4.657
735791.364669213 -114.250833333333 44.5513333333333 5 0 D 200175 0.02 1.4 12.6 4.68
735791.534455671 -114.251 44.5548333333333 5 0 D 200176 0.01 1.3 12.5 4.656
735791.534454167 -114.242666666667 44.5593333333333 5 0 D 200177 0.06 2 13.3 4.707
735791.534451852 -114.326833333333 44.5463333333333 2.74 0 D 200178 0.41 3.7 4.4 2.611
735791.761999074 -114.232333333333 44.5561666666667 5 0 C 200179 0.05 0.5 13.1 4.657
735791.764768981 -114.232833333333 44.5561666666667 5 0 C 200180 0.04 0.5 13 4.657
735791.824068518 -111.205833333333 43.5595 5 0 D 200182 0.04 2.2 13 4.637
735791.880497917 -114.290333333333 44.5713333333333 5 0 D 200183 0.14 1.6 17.3 4.657
735791.880505208 -114.2915 45.0686666666667 5 0 D 200184 0.06 1.7 13.6 4.75
735791.89108912 -114.233833333333 44.5548333333333 5 0 C 200185 0.04 0.5 12.9 4.657
735791.951290278 -111.72 44.812 5 0 D 200186 0.04 2.7 12.9 4.702
735791.979061227 -114.271166666667 44.5433333333333 5 0 D 200187 0.02 2.6 12.6 4.657
735791.97962419 -114.2425 44.5496666666667 5 0 D 200188 0.05 0.7 13.2 4.657
735792.016603009 -114.2365 44.552 5 0 C 200189 0.04 0.6 12.9 4.657
735792.088990625 -114.308166666667 44.5928333333333 5 0 D 200190 0.19 1.2 19.9 4.68
735792.138385069 -114.240166666667 44.5646666666667 5 0 C 200191 0.06 0.5 13.5 4.657
735792.138386921 -114.275 45.0636666666667 5 0 D 200192 0 1.5 12.5 4.75
735792.155684954 -114.290333333333 44.6025 5 0 D 200193 0.15 1.1 17.8 4.68
735792.290765278 -111.726 44.9246666666667 5 0 D 200194 0.1 1.2 14.9 4.706
735792.394701968 -111.679 44.934 5 0 D 200195 0.08 1.3 14.2 4.724
735792.395301852 -111.728666666667 44.9298333333333 5 0 D 200196 0.05 1.2 13.1 4.724
735792.55934919 -112.6965 45.085 5 0 C 200197 0.1 0.7 15.1 4.707
735792.559377199 -112.819 44.9711666666667 5 0 D 200198 0.1 1.9 15.2 4.688
735792.865505556 -114.312 44.5551666666667 5 0 D 200199 0.32 1.6 29.3 4.688
735792.866442361 -114.283833333333 44.6025 5 0 D 200200 0.01 1.4 12.5 4.654
735793.161769907 -114.513 44.0456666666667 5 0 D 200201 0.35 1.9 31.8 4.696
735793.247476968 -114.3035 44.5715 5 0 D 200202 0.26 1.1 25.2 4.676
735793.400539931 -112.536833333333 45.3228333333333 5 0 D 200203 0.14 0.9 16.8 4.702
735793.400564815 -112.703166666667 45.2275 5 0 D 200204 0.08 1 14.3 4.701
735793.607399074 -112.903333333333 44.4275 5 0 C 200205 0.17 0.8 18.7 4.712
735793.628054861 -114.292 44.5978333333333 5 0 D 200206 0.11 1.5 15.6 4.657
735793.956860301 -114.295666666667 44.545 5 0 D 200207 0.11 1.2 15.6 4.68
735794.12737037 -114.293333333333 44.5981666666667 5 0 D 200208 0.14 1 17.2 4.688
735794.127939699 -114.316666666667 44.5765 5 0 D 200209 0.31 1.6 28.8 4.68
735794.168577662 -112.866666666667 44.4793333333333 5 0 C 200210 0.08 0.8 14.4 4.726
735794.168624884 -113.444333333333 43.9248333333333 5 0 D 200211 2.14 21.9 99 4.703
735794.666977315 -114.2885 44.6033333333333 5 0 D 200212 0.02 1.4 12.7 4.654
735795.194778819 -114.2395 44.5593333333333 5 0 C 200213 0.05 0.6 13.1 4.657
735795.660671528 -114.2385 44.5713333333333 5 0 C 200214 0.11 0.5 15.5 4.672
735795.664735532 -114.258 44.5743333333333 5 0 D 200215 3.25 27.4 99 4.657
735795.66764213 -114.2475 44.5725 5 0 C 200216 0.02 0.4 12.6 4.672
735795.826651852 -114.208166666667 44.5031666666667 5 0 D 200217 0.83 62.9 70.2 4.662
735795.826590741 -114.647833333333 44.2725 3 0 D 200218 0.15 4.2 3.4 2.867
735795.936849653 -114.247666666667 44.5656666666667 5 0 C 200219 0.06 0.5 13.5 4.67
735795.936865046 -114.1665 44.5518333333333 5 0 D 200220 0.02 2.4 12.7 4.732
735796.236032407 -114.248 44.5711666666667 5 0 C 200222 0.08 0.6 14.3 4.665
735796.314196412 -114.239666666667 44.5601666666667 5 0 C 200223 0.07 0.5 13.9 4.675
735796.346230671 -112.327666666667 45.6231666666667 5 0 D 200224 0.08 1.5 14 4.702
735796.436034375 -114.2765 44.5473333333333 5 0 D 200225 0.09 2.3 14.7 4.657
735796.559584838 -114.257666666667 44.5533333333333 5 0 D 200227 0.09 1.9 14.8 4.665
735796.591201157 -114.038666666667 44.431 5 0 D 200228 0.03 0.9 12.7 4.682
735796.741204282 -114.220166666667 44.5655 5 0 C 200229 0.06 0.6 13.5 4.69
735796.859190741 -114.275333333333 44.5993333333333 5 0 D 200230 0.05 0.8 13.1 4.68
735796.980127199 -114.302833333333 44.584 5 0 D 200231 0.2 1.3 20.5 4.682
735797.140415394 -114.232666666667 44.5538333333333 5 0 C 200232 0.04 0.6 12.8 4.657
735797.244732986 -114.310833333333 44.5788333333333 5 0 D 200233 0.26 1.3 24.7 4.682
735797.277622685 -114.290666666667 44.5971666666667 5 0 D 200234 0.16 1 18.4 4.682
735797.289968866 -111.7025 44.928 5 0 D 200235 0.11 1.5 15.4 4.713
735797.295702894 -111.1055 45.7803333333333 5 0 D 200236 2.74 58.8 31.6 4.718
735797.329262153 -114.290833333333 44.5735 5 0 D 200237 0.08 1.3 14.1 4.657
735797.748647222 -114.325333333333 44.6321666666667 5 0 D 200238 0.06 1 13.4 4.665
735797.756270023 -111.684666666667 45.0985 5 0 D 200239 0.29 2.7 27.4 4.717
735797.793012616 -112.229833333333 46.6066666666667 23.75 0 D 200240 5.07 65.3 74.4 21.625
735797.901056829 -113.89 46.7968333333333 5.91 0 D 200241 0.11 9.9 11.2 5.476
735797.950137269 -111.2595 44.7326666666667 5 0 D 200242 0.3 1.6 27.9 4.722
735797.972098148 -114.285666666667 44.5583333333333 5 0 D 200243 0.23 1.4 22.5 4.676
